Date MM/DD/YYYY,Station Number,Depth [meters],Discrete Chlorophyll [mg/m3],Chlorophyll a/a+PHA,Fluorescence [volts],Calculated Chlorophyll [mg/m3],Discrete Oxygen [mg/L],Oxygen Electrode Output [volts],Oxygen Saturation,Calculated Oxygen [mg/L],Discrete SPM [mg/L],Optical Backscatter [volts],Calculated SPM [mg/L],Measured Extinction Coefficient [per meter],Salinity [psu],Temperature [°C],Nitrite [µM],Nitrate + Nitrite [µM],Ammonium [µM],Phosphate [µM],Silicate [µM],Coordinates
2017-04-18,4.0,6,,,0.3,4.4,,9.8,96.0,9.8,,0.96,22,,0.07,14.27,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,7,,,0.31,4.6,,9.8,96.0,9.8,,0.95,21,,0.07,14.22,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,8,,,0.31,4.6,,9.8,96.0,9.8,,0.97,22,,0.07,14.19,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,9,,,0.32,4.9,,9.9,96.0,9.9,,0.97,22,,0.07,14.17,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,10,,,0.32,5,,9.9,96.0,9.9,,0.98,22,,0.07,14.17,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,11,,,0.32,5,,9.9,96.0,9.9,,0.98,22,,0.07,14.18,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,12,,,0.32,5.1,,9.9,96.0,9.9,,0.97,22,,0.07,14.18,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,13,,,0.33,5.2,,9.9,96.0,9.9,,0.96,22,,0.07,14.18,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,14,,,0.33,5.1,,9.9,96.0,9.9,,0.95,21,,0.07,14.18,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,15,,,0.33,5.2,,9.9,96.0,9.9,,0.91,21,,0.07,14.17,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,4.0,16,,,0.35,5.6,,9.9,97.0,9.9,,0.91,21,,0.07,14.16,,,,,,"(""38  2.9'"", ""-121  56.1'"")"
2017-04-18,3.0,1,,,0.25,3.3,,9.8,96.0,9.8,,0.97,22,1.7,0.07,14.21,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,2,4.7,0.73,0.29,4.3,,9.9,96.0,9.9,21.2,1.01,23,,0.07,14.16,0.19,9.85,2.66,1.23,226.35,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,3,,,0.3,4.6,,9.9,97.0,9.9,,1.03,23,,0.07,14.09,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,4,,,0.3,4.6,,10,97.0,10,,1.06,24,,0.07,13.93,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,5,,,0.32,5,,10,97.0,10,,1.11,25,,0.07,13.9,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,6,,,0.33,5.2,,10,97.0,10,,1.16,26,,0.07,13.91,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,7,,,0.33,5.1,,10,97.0,10,,1.15,25,,0.07,13.91,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,8,,,0.33,5.3,,10,97.0,10,,1.14,25,,0.07,13.9,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,9,,,0.34,5.5,,10,97.0,10,,1.15,26,,0.07,13.88,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,10,,,0.35,5.7,,10,97.0,10,,1.17,26,,0.07,13.87,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,11,,,0.34,5.4,,10,97.0,10,,1.19,26,,0.07,13.87,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,3.0,12,5.5,0.7,0.34,5.5,,10,97.0,10,33,1.18,26,,0.07,13.87,,,,,,"(""38  3.1'"", ""-121  52.8'"")"
2017-04-18,2.0,1,,,0.27,3.6,,9.9,97.0,9.9,,1.06,24,1.72,0.07,14.1,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,2,,,0.29,4.3,,10,97.0,10,,1.04,23,,0.07,14.03,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,3,,,0.3,4.4,,10,97.0,10,,1.05,23,,0.07,13.87,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,4,,,0.3,4.4,,10,97.0,10,,1.09,24,,0.07,13.99,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,5,,,0.29,4.3,,10.1,98.0,10.1,,1.1,25,,0.07,13.85,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,6,,,0.3,4.5,,10.1,98.0,10.1,,1.11,25,,0.07,13.78,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,7,,,0.31,4.6,,10.1,98.0,10.1,,1.14,25,,0.07,13.83,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,8,,,0.31,4.6,,10.1,98.0,10.1,,1.13,25,,0.07,13.81,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,9,,,0.3,4.6,,10.1,98.0,10.1,,1.13,25,,0.07,13.8,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,2.0,10,,,0.31,4.8,,10.1,98.0,10.1,,1.16,26,,0.07,13.78,,,,,,"(""38  3.8'"", ""-121  51.1'"")"
2017-04-18,649.0,1,7.6,0.76,0.39,6.8,,10.2,98.0,10.2,38.2,1.55,34,2.4,0.07,13.45,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,2,,,0.38,6.3,,10.2,98.0,10.2,,1.51,33,,0.07,13.44,0.16,6.43,2.78,0.94,247.98,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,3,,,0.38,6.3,,10.2,98.0,10.2,,1.52,33,,0.07,13.44,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,4,,,0.38,6.5,,10.2,98.0,10.2,,1.58,35,,0.07,13.44,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,5,,,0.39,6.7,,10.2,98.0,10.2,,1.64,36,,0.07,13.44,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,6,,,0.39,6.7,,10.2,98.0,10.2,,1.65,36,,0.07,13.44,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,7,,,0.4,6.8,,10.2,98.0,10.2,,1.65,36,,0.07,13.44,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,8,,,0.4,6.9,,10.2,98.0,10.2,,1.71,37,,0.07,13.44,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,9,,,0.41,7.2,,10.2,98.0,10.2,,1.77,39,,0.07,13.45,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,649.0,10,7.6,0.69,0.42,7.4,,10.2,99.0,10.2,,1.79,39,,0.07,13.45,,,,,,"(""38  3.6'"", ""-121 48.0'"")"
2017-04-18,653.0,1,,,0.45,8,,9.9,95.0,9.9,,1.46,32,2.24,0.08,13.75,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,2,,,0.45,8.2,,9.9,96.0,9.9,,1.44,32,,0.08,13.74,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,3,,,0.44,7.9,,9.9,96.0,9.9,,1.44,32,,0.08,13.74,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,4,,,0.43,7.6,,9.9,96.0,9.9,,1.46,32,,0.08,13.75,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,5,,,0.43,7.7,,10,96.0,10,,1.46,32,,0.08,13.74,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,6,,,0.44,7.8,,10,96.0,10,,1.45,32,,0.08,13.73,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,7,,,0.46,8.3,,10,96.0,10,,1.47,32,,0.08,13.73,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,8,,,0.46,8.4,,10,97.0,10,,1.49,33,,0.08,13.72,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,9,,,0.46,8.4,,10,97.0,10,,1.48,32,,0.08,13.72,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,653.0,10,,,0.48,8.8,,10,97.0,10,,1.5,33,,0.08,13.73,,,,,,"(""38  6.3'"", ""-121 43.2'"")"
2017-04-18,657.0,1,,,0.41,7.1,,9.9,96.0,9.9,,1.34,29,2.11,0.08,14,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,2,8.4,0.71,0.46,8.3,,9.9,97.0,9.9,24.1,1.36,30,,0.08,13.96,0.15,4.93,2.14,1.01,261.3,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,3,,,0.46,8.4,,9.9,97.0,9.9,,1.38,30,,0.08,13.95,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,4,,,0.46,8.3,,9.9,96.0,9.9,,1.39,31,,0.08,13.97,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,5,,,0.47,8.6,,9.9,96.0,9.9,,1.4,31,,0.08,14.01,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,6,,,0.49,9,,9.9,96.0,9.9,,1.39,31,,0.08,14.02,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,7,,,0.49,9.1,,9.9,96.0,9.9,,1.41,31,,0.08,14.03,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,8,,,0.5,9.2,,9.9,96.0,9.9,,1.4,31,,0.08,14.02,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,9,,,0.48,9,,9.9,96.0,9.9,,1.41,31,,0.08,14.02,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-18,657.0,10,8.9,0.76,0.51,9.5,,9.9,96.0,9.9,33.3,1.44,32,,0.08,14.05,,,,,,"(""38  9.1'"", ""-121 41.3'"")"
2017-04-27,18.0,1,,,0.31,6.5,,7.9,86.0,7.9,,1.62,58,2.39,17.61,13.96,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,2,5.7,0.54,0.31,6.4,,7.9,86.0,7.9,48.9,1.55,55,,18.25,13.9,0.46,12.35,5.04,1.69,119.67,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,3,,,0.3,6.3,,7.9,86.0,7.9,,1.5,53,,18.25,13.91,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,4,,,0.33,7.4,,7.9,86.0,7.9,,1.48,53,,18.4,13.89,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,5,,,0.33,7.3,,7.9,86.0,7.9,,1.51,54,,18.4,13.89,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,6,,,0.31,6.4,,7.9,86.0,7.9,,1.55,55,,18.44,13.88,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,7,,,0.32,6.8,,7.9,86.0,7.9,,1.31,47,,18.39,13.9,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,8,,,0.32,6.9,,7.8,86.0,7.8,,1.11,39,,19.49,13.82,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,9,,,0.3,6.3,,7.8,86.0,7.8,,1.15,41,,19.61,13.8,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,10,,,0.31,6.5,,7.8,86.0,7.9,,1.11,39,,19.63,13.79,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,11,,,0.31,6.6,,7.8,86.0,7.8,,1.11,39,,19.66,13.79,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,12,,,0.32,6.7,,7.8,86.0,7.8,,1.1,39,,19.69,13.78,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,13,,,0.34,7.8,,7.8,86.0,7.8,,1.12,40,,19.74,13.77,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,14,,,0.33,7.4,,7.8,86.0,7.8,,1.14,40,,19.83,13.76,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,15,,,0.34,7.9,,7.8,86.0,7.8,,1.11,39,,19.94,13.75,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,16,,,0.35,8.2,,7.8,85.0,7.8,,1.07,37,,20.05,13.73,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,17,,,0.33,7.5,,7.8,85.0,7.8,,1.01,35,,20.15,13.72,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,18,,,0.35,8.3,,7.7,85.0,7.8,,0.98,34,,20.24,13.71,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,19,,,0.34,7.9,,7.7,85.0,7.7,,0.97,34,,20.4,13.68,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,20,,,0.33,7.5,,7.7,85.0,7.7,,0.99,34,,20.51,13.66,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,21,,,0.33,7.3,,7.7,85.0,7.7,,1.01,35,,20.56,13.65,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,22,,,0.33,7.1,,7.7,84.0,7.7,,1.02,36,,20.52,13.65,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,23,,,0.34,7.6,,7.7,84.0,7.7,,1.02,36,,20.54,13.65,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,24,,,0.37,8.9,,7.6,84.0,7.7,,1.1,39,,20.85,13.6,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,25,,,0.35,8.2,,7.6,84.0,7.6,,1.23,43,,21.03,13.57,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,26,,,0.36,8.6,,7.6,84.0,7.6,,1.25,44,,21.1,13.56,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,27,,,0.36,8.3,,7.6,83.0,7.6,,1.3,46,,21.17,13.55,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,28,,,0.34,7.7,,7.5,83.0,7.6,,1.39,49,,21.81,13.49,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,29,,,0.34,7.5,,7.5,83.0,7.6,,1.53,55,,22.09,13.46,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,30,,,0.34,7.7,,7.5,83.0,7.6,,1.62,58,,22.14,13.45,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,31,,,0.35,8.2,,7.5,83.0,7.5,,1.68,60,,22.14,13.45,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,32,,,0.36,8.4,,7.5,83.0,7.5,,1.69,60,,22.14,13.45,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,33,,,0.36,8.3,,7.5,83.0,7.5,,1.63,58,,22.19,13.44,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,34,,,0.34,7.8,,7.4,82.0,7.5,,1.66,59,,22.28,13.42,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,35,9.8,0.43,0.34,7.9,,7.4,82.0,7.5,71,1.69,60,,22.43,13.37,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,36,,,0.35,8,,7.4,82.0,7.4,,1.69,60,,22.56,13.35,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,37,,,0.35,8.1,,7.4,82.0,7.4,,1.69,60,,22.74,13.32,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,38,,,0.34,7.6,,7.4,82.0,7.4,,1.64,58,,22.88,13.3,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,39,,,0.32,6.9,,7.3,81.0,7.3,,1.54,55,,23.28,13.24,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,40,,,0.32,6.9,,7.3,81.0,7.3,,1.41,50,,23.46,13.21,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,18.0,41,,,0.36,8.4,,7.3,81.0,7.3,,1.51,54,,23.59,13.2,,,,,,"(""37  50.8'"", ""-122 25.3'"")"
2017-04-27,20.0,1,5.7,0.65,0.29,5.9,,8.4,90.0,8.4,,0.71,24,1.99,14.46,14.39,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,2,,,0.31,6.5,,8.4,90.0,8.4,,0.73,25,,15.37,14.37,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,3,,,0.33,7.4,,8.4,91.0,8.4,,0.7,24,,16.33,14.36,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,4,,,0.33,7.3,,8.4,91.0,8.4,,0.69,24,,16.61,14.36,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,5,,,0.31,6.7,,8.4,91.0,8.4,,0.68,23,,16.82,14.38,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,6,,,0.31,6.5,,8.4,91.0,8.4,,0.68,23,,16.89,14.39,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,7,,,0.32,6.9,,8.4,92.0,8.4,,0.67,23,,16.99,14.41,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,8,,,0.32,6.9,,8.5,92.0,8.5,,0.66,22,,17.09,14.43,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,9,,,0.32,7.1,,8.5,93.0,8.5,,0.65,22,,17.23,14.46,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,10,,,0.34,7.5,,8.5,93.0,8.5,,0.63,22,,17.34,14.48,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,11,,,0.35,8.2,,8.5,93.0,8.5,,0.59,20,,17.48,14.49,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,12,,,0.34,7.9,,8.5,93.0,8.5,,0.53,18,,17.64,14.49,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,13,,,0.33,7.4,,8.5,93.0,8.5,,0.47,15,,17.79,14.49,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,14,,,0.32,7.1,,8.5,93.0,8.5,,0.45,15,,18.01,14.47,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,15,,,0.32,6.9,,8.5,94.0,8.5,,0.44,14,,18.15,14.47,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,16,,,0.34,7.6,,8.5,94.0,8.5,,0.4,13,,18.21,14.47,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,17,,,0.33,7.5,,8.5,93.0,8.5,,0.38,12,,18.32,14.46,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,18,,,0.33,7.2,,8.5,93.0,8.5,,0.4,13,,18.41,14.45,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,19,,,0.33,7.2,,8.5,93.0,8.5,,0.41,13,,18.48,14.42,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,20,,,0.35,8.2,,8.4,93.0,8.4,,0.49,16,,18.52,14.42,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,21,,,0.31,6.6,,8.4,93.0,8.4,,0.45,15,,18.65,14.39,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,22,,,0.34,7.6,,8.4,92.0,8.4,,0.37,12,,18.77,14.38,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,23,,,0.31,6.6,,8.3,91.0,8.3,,0.29,9,,18.9,14.35,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,24,,,0.31,6.6,,8.2,90.0,8.2,,0.33,10,,19.39,14.24,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,25,,,0.35,8,,8.1,89.0,8.1,,0.55,18,,20.06,14.09,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,20.0,26,,,0.34,7.6,,8,89.0,8,,1.01,36,,20.29,14.04,,,,,,"(""37  49.2'"", ""-122  23.6'"")"
2017-04-27,21.0,1,,,0.85,27.5,,10,111.0,9.9,,0.25,7,0.99,17.57,15.55,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,2,28.8,0.86,0.87,28.5,,9.5,106.0,9.5,,0.28,8,,17.67,15.32,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,3,,,0.65,19.7,,9.3,102.0,9.2,,0.23,7,,17.84,15.07,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,4,,,0.55,15.8,,9.1,100.0,9.1,,0.25,7,,17.9,14.99,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,5,,,0.51,14.3,,9,100.0,9,,0.24,7,,17.98,14.91,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,6,,,0.55,16,,9,99.0,8.9,,0.25,7,,18.07,14.87,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,7,,,0.57,16.7,,9,99.0,8.9,,0.26,8,,18.11,14.87,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,8,,,0.54,15.4,,8.9,99.0,8.9,,0.25,7,,18.13,14.87,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,9,,,0.56,16.2,,9,99.0,8.9,,0.26,8,,18.18,14.89,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,10,,,0.6,18,,8.9,99.0,8.9,,0.28,9,,18.24,14.9,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,11,,,0.59,17.5,,8.9,98.0,8.8,,0.32,10,,18.53,14.84,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,12,,,0.56,16.3,,8.8,97.0,8.7,,0.4,13,,18.75,14.79,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,13,,,0.55,16.1,,8.7,96.0,8.6,,0.46,15,,18.87,14.76,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,14,,,0.54,15.4,,8.6,96.0,8.6,,0.59,20,,18.96,14.74,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,15,,,0.54,15.6,,8.6,95.0,8.5,,0.6,20,,19.06,14.71,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,16,,,0.54,15.6,,8.5,95.0,8.5,,0.82,28,,19.15,14.69,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,21.0,17,,,0.58,16.9,,8.6,95.0,8.5,,1.44,51,,19.23,14.67,,,,,,"(""37  47.3'"", ""-122 21.5'"")"
2017-04-27,22.0,1,,,1.25,43.3,,9.8,109.0,9.8,,0.27,8,1.09,17.4,15.68,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,2,33.3,0.88,0.98,32.4,,9.6,106.0,9.5,9.7,0.27,8,,17.49,15.58,0.39,3.86,0.54,0.86,76.56,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,3,,,0.75,23.7,,9.4,104.0,9.3,,0.26,8,,17.65,15.43,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,4,,,0.63,19,,9.2,102.0,9.2,,0.25,7,,17.75,15.27,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,5,,,0.55,15.7,,9.1,101.0,9.1,,0.24,7,,17.82,15.12,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,6,,,0.53,15.1,,9.1,101.0,9.1,,0.24,7,,17.85,15.08,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,7,,,0.52,14.8,,9,100.0,9,,0.24,7,,17.87,15.03,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,8,,,0.53,15,,9,99.0,8.9,,0.24,7,,17.9,14.98,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,9,,,0.52,14.8,,8.9,98.0,8.9,,0.25,7,,17.98,14.88,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,10,,,0.47,12.7,,8.8,97.0,8.8,,0.25,7,,18.05,14.81,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,11,,,0.47,12.7,,8.7,96.0,8.7,,0.26,8,,18.19,14.73,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,12,,,0.44,11.7,,8.6,95.0,8.6,,0.25,7,,18.28,14.65,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,13,,,0.38,9.3,,8.5,94.0,8.5,,0.24,7,,18.55,14.51,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,14,,,0.35,8,,8.5,93.0,8.5,,0.36,12,,18.7,14.44,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,15,,,0.33,7.5,,8.4,93.0,8.4,,0.56,19,,18.79,14.41,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,16,,,0.39,9.6,,8.4,92.0,8.4,,0.89,31,,18.86,14.38,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,22.0,17,,,0.4,10.2,,8.4,92.0,8.4,,1.32,47,,18.9,14.37,,,,,,"(""37  45.9'"", ""-122  21.5'"")"
2017-04-27,23.0,1,,,0.86,27.8,,9.8,109.0,9.7,,0.24,7,1.01,17.49,15.85,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2017-04-27,23.0,2,,,0.78,25,,9.6,107.0,9.5,,0.24,7,,17.53,15.71,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2017-04-27,23.0,3,,,0.65,19.9,,9.4,105.0,9.3,,0.24,7,,17.57,15.63,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
2017-04-27,23.0,4,,,0.57,16.6,,9.2,103.0,9.2,,0.24,7,,17.61,15.52,,,,,,"(""37  43.7'"", ""-122 20.2'"")"
